Country Code,Country Name,Subnational Code,Subnational Name
AFG,Afghanistan,AFG.11,Badakhshan
AFG,Afghanistan,AFG.12,Badghis
AFG,Afghanistan,AFG.13,Baghlan
AFG,Afghanistan,AFG.14,Balkh
AFG,Afghanistan,AFG.15,Bamyan
AFG,Afghanistan,AFG.16,Daykundi
AFG,Afghanistan,AFG.17,Farah
AFG,Afghanistan,AFG.18,Faryab
AFG,Afghanistan,AFG.19,Ghazni
AFG,Afghanistan,AFG.110,Ghor
AFG,Afghanistan,AFG.111,Hilmand
AFG,Afghanistan,AFG.112,Hirat
AFG,Afghanistan,AFG.113,Jawzjan
AFG,Afghanistan,AFG.114,Kabul
AFG,Afghanistan,AFG.115,Kandahar
AFG,Afghanistan,AFG.116,Kapisa
AFG,Afghanistan,AFG.117,Khost
AFG,Afghanistan,AFG.118,Kunar
AFG,Afghanistan,AFG.119,Kunduz
AFG,Afghanistan,AFG.120,Laghman
AFG,Afghanistan,AFG.121,Logar
AFG,Afghanistan,AFG.122,Nangarhar
AFG,Afghanistan,AFG.123,Nimroz
AFG,Afghanistan,AFG.124,Nuristan
AFG,Afghanistan,AFG.125,Paktika
AFG,Afghanistan,AFG.126,Paktya
AFG,Afghanistan,AFG.127,Panjsher
AFG,Afghanistan,AFG.128,Parwan
AFG,Afghanistan,AFG.129,Samangan
AFG,Afghanistan,AFG.130,Sar-e-Pul
AFG,Afghanistan,AFG.131,Takhar
AFG,Afghanistan,AFG.132,Uruzgan
AFG,Afghanistan,AFG.133,Wardak
AFG,Afghanistan,AFG.134,Zabul
ALB,Albania,ALB.3305,Berat
ALB,Albania,ALB.3306,Bulqize
ALB,Albania,ALB.3307,Delvine
ALB,Albania,ALB.3308,Devoll
ALB,Albania,ALB.3309,Diber
ALB,Albania,ALB.3310,Durres
ALB,Albania,ALB.3311,Elbasan
ALB,Albania,ALB.3312,Fier
ALB,Albania,ALB.3313,Gjirokaster
ALB,Albania,ALB.3314,Gramsh
ALB,Albania,ALB.3315,Has
ALB,Albania,ALB.3316,Kavaje
ALB,Albania,ALB.3317,Kolonje
ALB,Albania,ALB.3318,Korce
ALB,Albania,ALB.3319,Kruje
ALB,Albania,ALB.3320,Kucove
ALB,Albania,ALB.3321,Kukes
ALB,Albania,ALB.3322,Kurbin
ALB,Albania,ALB.3323,Lezhe
ALB,Albania,ALB.3324,Librazhd
ALB,Albania,ALB.3325,Lushnje
ALB,Albania,ALB.3326,Malesi E Madhe
ALB,Albania,ALB.3327,Mallakaster
ALB,Albania,ALB.3328,Mat
ALB,Albania,ALB.3329,Mirdite
ALB,Albania,ALB.3330,Peqin
ALB,Albania,ALB.3331,Permet
ALB,Albania,ALB.3332,Pogradec
ALB,Albania,ALB.3333,Puke
ALB,Albania,ALB.3334,Sarande
ALB,Albania,ALB.3335,Shkoder
ALB,Albania,ALB.3336,Skrapar
ALB,Albania,ALB.3337,Tepelene
ALB,Albania,ALB.3338,Tirane
ALB,Albania,ALB.3339,Tropoje
ALB,Albania,ALB.3340,Vlore
AND,Andorra,AND.7391,Andorra La Vella
AND,Andorra,AND.7392,Canillo
AND,Andorra,AND.7393,Encamp
AND,Andorra,AND.7394,Escaldes-engordany
AND,Andorra,AND.7395,La Massana
AND,Andorra,AND.7396,Ordino
AND,Andorra,AND.7397,Sant Julia De Loria
ARE,United Arab Emirates,ARE.2553173,Abu Dhabi
ARE,United Arab Emirates,ARE.255149626,Ajman
ARE,United Arab Emirates,ARE.2553177,Dubai
ARE,United Arab Emirates,ARE.255149627,Fujairah
ARE,United Arab Emirates,ARE.2553179,Ras Al Khaimah
ARE,United Arab Emirates,ARE.2553180,Sharjah
ARE,United Arab Emirates,ARE.2553181,Umm AL Quwain
ARG,Argentina,ARG.12429,Buenos Aires
ARG,Argentina,ARG.12430,Buenos Aires D.f.
ARG,Argentina,ARG.12431,Catamarca
ARG,Argentina,ARG.12432,Chaco
ARG,Argentina,ARG.12433,Chubut
ARG,Argentina,ARG.12434,Cordoba
ARG,Argentina,ARG.12435,Corrientes
ARG,Argentina,ARG.12436,Entre Rios
ARG,Argentina,ARG.12437,Formosa
ARG,Argentina,ARG.12438,Jujuy
ARG,Argentina,ARG.12439,La Pampa
ARG,Argentina,ARG.12440,La Rioja
ARG,Argentina,ARG.12441,Mendoza
ARG,Argentina,ARG.12442,Misiones
ARG,Argentina,ARG.12443,Neuquen
ARG,Argentina,ARG.12444,Rio Negro
ARG,Argentina,ARG.12445,Salta
ARG,Argentina,ARG.12446,San Juan
ARG,Argentina,ARG.12447,San Luis
ARG,Argentina,ARG.12448,Santa Cruz
ARG,Argentina,ARG.12449,Santa Fe
ARG,Argentina,ARG.12450,Santiago Del Estero
ARG,Argentina,ARG.12451,Tierra Del Fuego
ARG,Argentina,ARG.12452,Tucuman
ARM,Armenia,ARM.13453,Aragatsotn
ARM,Armenia,ARM.13454,Ararat
ARM,Armenia,ARM.13455,Armavir
ARM,Armenia,ARM.13456,Gergharkunik
ARM,Armenia,ARM.13457,Kotayk
ARM,Armenia,ARM.13458,Lori
ARM,Armenia,ARM.13460,Shirak
ARM,Armenia,ARM.13461,Syunik
ARM,Armenia,ARM.13462,Tavush
ARM,Armenia,ARM.13463,Vayots Dzor
ARM,Armenia,ARM.13464,Yerevan
ATG,Antigua and Barbuda,ATG.1140206,Barbuda
ATG,Antigua and Barbuda,ATG.1140207,Name Unknown
ATG,Antigua and Barbuda,ATG.1140208,St. George
ATG,Antigua and Barbuda,ATG.1140209,St. John
ATG,Antigua and Barbuda,ATG.1140210,St. Mary
ATG,Antigua and Barbuda,ATG.1140211,St. Paul
ATG,Antigua and Barbuda,ATG.1140212,St. Peter
ATG,Antigua and Barbuda,ATG.1140213,St. Philip
AUS,Australia,AUS.16467,Administrative unit not available
AUS,Australia,AUS.17468,Australian Capital Territory
AUS,Australia,AUS.17469,Coral Sea Islands Territory
AUS,Australia,AUS.17470,New South Wales
AUS,Australia,AUS.17471,Northern Territory
AUS,Australia,AUS.17472,Other Territories
AUS,Australia,AUS.17473,Queensland
AUS,Australia,AUS.17474,South Australia
AUS,Australia,AUS.17475,Tasmania
AUS,Australia,AUS.17476,Victoria
AUS,Australia,AUS.17477,Western Australia
CXR,Christmas Island (Aus.),CXR.54931,Administrative unit not available
CCK,Cocos (Keeling) Islands (Aus.),CCK.56933,Administrative unit not available
HMD,Heard Island and McDonald Islands (Aus.),HMD.1091418,Administrative unit not available
NFK,Norfolk Island (Aus.),NFK.1842242,Administrative unit not available
AUT,Austria,AUT.18478,Burgenland
AUT,Austria,AUT.18479,Karnten
AUT,Austria,AUT.18480,Niederosterreich
AUT,Austria,AUT.18481,Oberosterreich
AUT,Austria,AUT.18482,Salzburg
AUT,Austria,AUT.18483,Steiermark
AUT,Austria,AUT.18484,Tirol
AUT,Austria,AUT.18485,Vorarlberg
AUT,Austria,AUT.18486,Wien
AZE,Azerbaijan,AZE.19147297,Absheron
AZE,Azerbaijan,AZE.19147298,Aran
AZE,Azerbaijan,AZE.19147299,Daghlig Shirvan
AZE,Azerbaijan,AZE.19147300,Ganja-Gazakh
AZE,Azerbaijan,AZE.19147301,Guba-Khachmaz
AZE,Azerbaijan,AZE.19147302,Kalbajar-Lachin
AZE,Azerbaijan,AZE.19147303,Lankaran
AZE,Azerbaijan,AZE.19147304,Nakhchivan
AZE,Azerbaijan,AZE.19147305,Shaki-Zaqatala
AZE,Azerbaijan,AZE.19147306,Yukhari Garabakh
BDI,Burundi,BDI.4340542,Bubanza
BDI,Burundi,BDI.4340543,Bujumbura Mairie
BDI,Burundi,BDI.4340544,Bujumbura Rural
BDI,Burundi,BDI.4340545,Bururi
BDI,Burundi,BDI.4340546,Cankuzo
BDI,Burundi,BDI.4340547,Cibitoke
BDI,Burundi,BDI.4340548,Gitega
BDI,Burundi,BDI.4340549,Karuzi
BDI,Burundi,BDI.4340550,Kayanza
BDI,Burundi,BDI.4340551,Kirundo
BDI,Burundi,BDI.4340552,Makamba
BDI,Burundi,BDI.4340553,Muramvya
BDI,Burundi,BDI.4340554,Muyinga
BDI,Burundi,BDI.4340555,Mwaro
BDI,Burundi,BDI.4340556,Ngozi
BDI,Burundi,BDI.4340557,Rutana
BDI,Burundi,BDI.4340558,Ruyigi
BEL,Belgium,BEL.27600,Region de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewes
BEL,Belgium,BEL.27602,Region wallonne
BEL,Belgium,BEL.27601,Vlaams Gewest
BEN,Benin,BEN.29609,Alibori
BEN,Benin,BEN.29610,Atakora
BEN,Benin,BEN.29611,Atlantique
BEN,Benin,BEN.29612,Borgou
BEN,Benin,BEN.29613,Collines
BEN,Benin,BEN.29614,Couffo
BEN,Benin,BEN.29615,Donga
BEN,Benin,BEN.29616,Littoral
BEN,Benin,BEN.29617,Mono
BEN,Benin,BEN.29618,Oueme
BEN,Benin,BEN.29619,Plateau
BEN,Benin,BEN.29620,Zou
BFA,Burkina Faso,BFA.4240276,Boucle Du Mouhoun
BFA,Burkina Faso,BFA.4240277,Cascades
BFA,Burkina Faso,BFA.4240278,Centre
BFA,Burkina Faso,BFA.4240279,Centre-est
BFA,Burkina Faso,BFA.4240280,Centre-nord
BFA,Burkina Faso,BFA.4240281,Centre-ouest
BFA,Burkina Faso,BFA.4240282,Centre-sud
BFA,Burkina Faso,BFA.4240283,Est
BFA,Burkina Faso,BFA.4240284,Hauts-bassins
BFA,Burkina Faso,BFA.4240285,Nord
BFA,Burkina Faso,BFA.4240286,Plateau Central
BFA,Burkina Faso,BFA.4240287,Sahel
BFA,Burkina Faso,BFA.4240288,Sud-ouest
BGD,Bangladesh,BGD.231,Barishal
BGD,Bangladesh,BGD.232,Chattogram
BGD,Bangladesh,BGD.233,Dhaka
BGD,Bangladesh,BGD.234,Khulna
BGD,Bangladesh,BGD.235,Mymensingh
BGD,Bangladesh,BGD.236,Rajshahi
BGD,Bangladesh,BGD.237,Rangpur
BGD,Bangladesh,BGD.238,Sylhet
BGR,Bulgaria,BGR.41702,Blagoevgrad
BGR,Bulgaria,BGR.41703,Burgas
BGR,Bulgaria,BGR.41704,Dobrich
BGR,Bulgaria,BGR.41705,Gabrovo
BGR,Bulgaria,BGR.41706,Haskovo
BGR,Bulgaria,BGR.41707,Jambol
BGR,Bulgaria,BGR.41708,Kardzhali
BGR,Bulgaria,BGR.41709,Kustendil
BGR,Bulgaria,BGR.41710,Lovech
BGR,Bulgaria,BGR.41711,Montana
BGR,Bulgaria,BGR.41712,Pazardzhik
BGR,Bulgaria,BGR.41713,Pernik
BGR,Bulgaria,BGR.41714,Pleven
BGR,Bulgaria,BGR.41715,Plovdiv
BGR,Bulgaria,BGR.41716,Razgrad
BGR,Bulgaria,BGR.41717,Ruse
BGR,Bulgaria,BGR.41718,Shumen
BGR,Bulgaria,BGR.41719,Silistra
BGR,Bulgaria,BGR.41720,Sliven
BGR,Bulgaria,BGR.41721,Smoljan
BGR,Bulgaria,BGR.41722,Sofia
BGR,Bulgaria,BGR.41723,Sofia-city
BGR,Bulgaria,BGR.41724,Stara Zagora
BGR,Bulgaria,BGR.41725,Targovishte
BGR,Bulgaria,BGR.41726,Varna
BGR,Bulgaria,BGR.41727,Veliko Tarnovo
BGR,Bulgaria,BGR.41728,Vidin
BGR,Bulgaria,BGR.41729,Vratca
BHR,Bahrain,BHR.21562,Central Region
BHR,Bahrain,BHR.21563,Hamad Town
BHR,Bahrain,BHR.21564,Hawar Island
BHR,Bahrain,BHR.21565,Hidd
BHR,Bahrain,BHR.21566,Isa Town
BHR,Bahrain,BHR.21567,Jidhafs
BHR,Bahrain,BHR.21568,Manama
BHR,Bahrain,BHR.21569,Muharraq
BHR,Bahrain,BHR.21570,Northern Region
BHR,Bahrain,BHR.21571,Riffa
BHR,Bahrain,BHR.21572,Sitra
BHR,Bahrain,BHR.21573,Western Region
BHS,The Bahamas,BHS.20561,Administrative unit not available
BIH,Bosnia and Herzegovina,BIH.34652,Federacija Bosne I Hercegovine
BIH,Bosnia and Herzegovina,BIH.34653,Republika Srpska
BLR,Belarus,BLR.26593,Brest
BLR,Belarus,BLR.26594,Gomel
BLR,Belarus,BLR.26595,Grodno
BLR,Belarus,BLR.26596,Minsk
BLR,Belarus,BLR.26597,Minsk City
BLR,Belarus,BLR.26598,Mogilev
BLR,Belarus,BLR.26599,Vitebsk
BLZ,Belize,BLZ.28603,Belize
BLZ,Belize,BLZ.28604,Cayo
BLZ,Belize,BLZ.28605,Corozal
BLZ,Belize,BLZ.28606,Orange Walk
BLZ,Belize,BLZ.28607,Stann Creek
BLZ,Belize,BLZ.28608,Toledo
BOL,Bolivia,BOL.3340443,Beni
BOL,Bolivia,BOL.3340444,Chuquisaca
BOL,Bolivia,BOL.3340445,Cochabamba
BOL,Bolivia,BOL.3340446,La Paz
BOL,Bolivia,BOL.3340447,Oruro
BOL,Bolivia,BOL.33648,Pando
BOL,Bolivia,BOL.3340448,Potosi
BOL,Bolivia,BOL.3340449,Santa Cruz
BOL,Bolivia,BOL.3340450,Tarija
BRA,Brazil,BRA.37665,Acre
BRA,Brazil,BRA.37666,Alagoas
BRA,Brazil,BRA.37667,Amapa
BRA,Brazil,BRA.37668,Amazonas
BRA,Brazil,BRA.37669,Bahia
BRA,Brazil,BRA.37670,Ceara
BRA,Brazil,BRA.37671,Distrito Federal
BRA,Brazil,BRA.37672,Espirito Santo
BRA,Brazil,BRA.37673,Goias
BRA,Brazil,BRA.37674,Maranhao
BRA,Brazil,BRA.37675,Mato Grosso
BRA,Brazil,BRA.37676,Mato Grosso Do Sul
BRA,Brazil,BRA.37677,Minas Gerais
BRA,Brazil,BRA.37694,Name Unknown
BRA,Brazil,BRA.37695,Name Unknown
BRA,Brazil,BRA.37693,Name Unknown
BRA,Brazil,BRA.37692,Name Unknown
BRA,Brazil,BRA.37678,Para
BRA,Brazil,BRA.37679,Paraiba
BRA,Brazil,BRA.37680,Parana
BRA,Brazil,BRA.37681,Pernambuco
BRA,Brazil,BRA.37682,Piaui
BRA,Brazil,BRA.37683,Rio De Janeiro
BRA,Brazil,BRA.37684,Rio Grande Do Norte
BRA,Brazil,BRA.37685,Rio Grande Do Sul
BRA,Brazil,BRA.37686,Rondonia
BRA,Brazil,BRA.37687,Roraima
BRA,Brazil,BRA.37688,Santa Catarina
BRA,Brazil,BRA.37689,Sao Paulo
BRA,Brazil,BRA.37690,Sergipe
BRA,Brazil,BRA.37691,Tocantins
BRB,Barbados,BRB.24581,Christ Church
BRB,Barbados,BRB.24582,St. Andrew
BRB,Barbados,BRB.24583,St. George
BRB,Barbados,BRB.24584,St. James
BRB,Barbados,BRB.24585,St. John
BRB,Barbados,BRB.24586,St. Joseph
BRB,Barbados,BRB.24587,St. Lucy
BRB,Barbados,BRB.24588,St. Michael
BRB,Barbados,BRB.24589,St. Peter
BRB,Barbados,BRB.24590,St. Phillip
BRB,Barbados,BRB.24591,St. Tomas
BRN,Brunei Darussalam,BRN.40698,Belait
BRN,Brunei Darussalam,BRN.40699,Brunei and Muara
BRN,Brunei Darussalam,BRN.40700,Temburong
BRN,Brunei Darussalam,BRN.40701,Tutong
BTN,Bhutan,BTN.31622,Bumthang
BTN,Bhutan,BTN.31623,Chhukha
BTN,Bhutan,BTN.3141308,Dagana
BTN,Bhutan,BTN.31625,Gasa
BTN,Bhutan,BTN.3141309,Haa
BTN,Bhutan,BTN.31627,Lhuentse
BTN,Bhutan,BTN.31628,Monggar
BTN,Bhutan,BTN.31629,Paro
BTN,Bhutan,BTN.3141310,Pemagatshel
BTN,Bhutan,BTN.31631,Punakha
BTN,Bhutan,BTN.3141311,Samdrupjongkhar
BTN,Bhutan,BTN.3141312,Samtse
BTN,Bhutan,BTN.3141313,Sarpang
BTN,Bhutan,BTN.31635,Thimphu
BTN,Bhutan,BTN.31637,Trashigang
BTN,Bhutan,BTN.31636,Trashiyangtse
BTN,Bhutan,BTN.31638,Trongsa
BTN,Bhutan,BTN.31639,Tsirang
BTN,Bhutan,BTN.31640,Wangduephodrang
BTN,Bhutan,BTN.3141314,Zhemgang
BWA,Botswana,BWA.35654,Central
BWA,Botswana,BWA.35655,Chobe
BWA,Botswana,BWA.35656,Ghanzi
BWA,Botswana,BWA.35657,Kgalagadi
BWA,Botswana,BWA.35658,Kgatleng
BWA,Botswana,BWA.35659,Kweneng
BWA,Botswana,BWA.35660,Ngamiland
BWA,Botswana,BWA.35661,North East
BWA,Botswana,BWA.35662,South-East
BWA,Botswana,BWA.35663,Southern
CAF,Central African Republic,CAF.49853,Bamingui-Bangoran
CAF,Central African Republic,CAF.4967154,Bangui
CAF,Central African Republic,CAF.49854,Basse-Kotto
CAF,Central African Republic,CAF.49855,Haut-Mbomou
CAF,Central African Republic,CAF.49856,Haute-Kotto
CAF,Central African Republic,CAF.49857,Kémo
CAF,Central African Republic,CAF.49858,Lobaye
CAF,Central African Republic,CAF.49859,Mambéré-Kadéï
CAF,Central African Republic,CAF.49860,Mbomou
CAF,Central African Republic,CAF.49861,Nana-Gribizi
CAF,Central African Republic,CAF.49862,Nana-Mambéré
CAF,Central African Republic,CAF.49863,Ombella M'Poko
CAF,Central African Republic,CAF.49864,Ouaka
CAF,Central African Republic,CAF.49865,Ouham
CAF,Central African Republic,CAF.49866,Ouham Pendé
CAF,Central African Republic,CAF.49867,Sangha-Mbaéré
CAF,Central African Republic,CAF.49868,Vakaga
CAN,Canada,CAN.461,Alberta
CAN,Canada,CAN.462,British Columbia
CAN,Canada,CAN.463,Manitoba
CAN,Canada,CAN.464,New Brunswick
CAN,Canada,CAN.465,Newfoundland and Labrador
CAN,Canada,CAN.466,Northwest Territories
CAN,Canada,CAN.467,Nova Scotia
CAN,Canada,CAN.468,Nunavut
CAN,Canada,CAN.469,Ontario
CAN,Canada,CAN.4610,Prince Edward Island
CAN,Canada,CAN.4611,Quebec
CAN,Canada,CAN.4612,Saskatchewan
CAN,Canada,CAN.4613,Yukon
CHE,Switzerland,CHE.2372807,Aargau
CHE,Switzerland,CHE.2372808,Appenzell Ausser-rhoden
CHE,Switzerland,CHE.2372809,Appenzell Inner-rhoden
CHE,Switzerland,CHE.2372810,Basel-landschaft
CHE,Switzerland,CHE.2372811,Basel-stadt
CHE,Switzerland,CHE.2372812,Bern
CHE,Switzerland,CHE.2372813,Fribourg
CHE,Switzerland,CHE.2372814,Geneve
CHE,Switzerland,CHE.2372815,Glarus
CHE,Switzerland,CHE.2372816,Graubunden
CHE,Switzerland,CHE.2372817,Jura
CHE,Switzerland,CHE.2372818,Luzern
CHE,Switzerland,CHE.2372819,Neuchatel
CHE,Switzerland,CHE.2372820,Nidwalden
CHE,Switzerland,CHE.2372821,Obwalden
CHE,Switzerland,CHE.2372822,Sankt Gallen
CHE,Switzerland,CHE.2372823,Schaffhausen
CHE,Switzerland,CHE.2372824,Schwyz
CHE,Switzerland,CHE.2372825,Solothurn
CHE,Switzerland,CHE.2372826,Thurgau
CHE,Switzerland,CHE.2372827,Ticino
CHE,Switzerland,CHE.2372828,Uri
CHE,Switzerland,CHE.2372829,Valais
CHE,Switzerland,CHE.2372830,Vaud
CHE,Switzerland,CHE.2372831,Zug
CHE,Switzerland,CHE.2372832,Zurich
CHL,Chile,CHL.51886,Aisen del Gral. Carlos Ibañez del Campo
CHL,Chile,CHL.51883,Antofagasta
CHL,Chile,CHL.51884,Araucania
CHL,Chile,CHL.5191503,Arica y Painacota
CHL,Chile,CHL.51885,Atacama
CHL,Chile,CHL.51887,Biobio
CHL,Chile,CHL.51888,Coquimbo
CHL,Chile,CHL.51889,Libertador Gral. Bernardo O'Higgins
CHL,Chile,CHL.5191501,Los Lagos
CHL,Chile,CHL.5191504,Los Rios
CHL,Chile,CHL.51891,Magallanes y Antartica chilena
CHL,Chile,CHL.51892,Maule
CHL,Chile,CHL.51893,Metropolitana
CHL,Chile,CHL.5191502,Tarapaca
CHL,Chile,CHL.51149630,Valparaiso
CHN,China,CHN.147295898,Anhui Sheng
CHN,China,CHN.147295899,Beijing Shi
CHN,China,CHN.147295900,Chongqing Shi
CHN,China,CHN.147295901,Fujian Sheng
CHN,China,CHN.147295902,Gansu Sheng
CHN,China,CHN.147295903,Guangdong Sheng
CHN,China,CHN.147295904,Guangxi Zhuangzu Zizhiqu
CHN,China,CHN.147295905,Guizhou Sheng
CHN,China,CHN.147295906,Hainan Sheng
CHN,China,CHN.147295907,Hebei Sheng
CHN,China,CHN.147295908,Heilongjiang Sheng
CHN,China,CHN.147295909,Henan Sheng
CHN,China,CHN.33364910,"Hong Kong, SAR"
CHN,China,CHN.147295911,Hubei Sheng
CHN,China,CHN.147295912,Hunan Sheng
CHN,China,CHN.147295913,Jiangsu Sheng
CHN,China,CHN.147295914,Jiangxi Sheng
CHN,China,CHN.147295915,Jilin Sheng
CHN,China,CHN.147295916,Liaoning Sheng
CHN,China,CHN.1491879,"Macau, SAR"
CHN,China,CHN.147295917,Nei Mongol Zizhiqu
CHN,China,CHN.147295918,Ningxia Huizu Zizhiqu
CHN,China,CHN.147295919,Qinghai Sheng
CHN,China,CHN.147295920,Shaanxi Sheng
CHN,China,CHN.147295921,Shandong Sheng
CHN,China,CHN.147295922,Shanghai Shi
CHN,China,CHN.147295923,Shanxi Sheng
CHN,China,CHN.147295924,Sichuan Sheng
CHN,China,CHN.147295925,Taiwan Sheng
CHN,China,CHN.147295926,Tianjin Shi
CHN,China,CHN.147295927,Xinjiang Uygur Zizhiqu
CHN,China,CHN.147295928,Xizang Zizhiqu
CHN,China,CHN.147295929,Yunnan Sheng
CHN,China,CHN.147295930,Zhejiang Sheng
CIV,Côte d'Ivoire,CIV.661,Abidjan
CIV,Côte d'Ivoire,CIV.662,Bas-Sassandra
CIV,Côte d'Ivoire,CIV.663,Comoé
CIV,Côte d'Ivoire,CIV.664,Denguélé
CIV,Côte d'Ivoire,CIV.665,Gôh-Djiboua
CIV,Côte d'Ivoire,CIV.666,Lacs
CIV,Côte d'Ivoire,CIV.667,Lagunes
CIV,Côte d'Ivoire,CIV.668,Montagnes
CIV,Côte d'Ivoire,CIV.669,Sassandra-Marahoué
CIV,Côte d'Ivoire,CIV.6610,Savanes
CIV,Côte d'Ivoire,CIV.6611,Vallée du Bandama
CIV,Côte d'Ivoire,CIV.6612,Woroba
CIV,Côte d'Ivoire,CIV.6613,Yamoussoukro
CIV,Côte d'Ivoire,CIV.6614,Zanzan
CMR,Cameroon,CMR.45815,Adamaoua
CMR,Cameroon,CMR.45816,Centre
CMR,Cameroon,CMR.45817,Est
CMR,Cameroon,CMR.45818,Extrême - Nord
CMR,Cameroon,CMR.45819,Littoral
CMR,Cameroon,CMR.45820,Nord
CMR,Cameroon,CMR.45821,Nord - Ouest
CMR,Cameroon,CMR.45822,Ouest
CMR,Cameroon,CMR.45823,Sud
CMR,Cameroon,CMR.45824,Sud - Ouest
COD,Democratic Republic of Congo,COD.681066,Kwango
COD,Democratic Republic of Congo,COD.681067,Kwilu
COD,Democratic Republic of Congo,COD.681068,Maï-Ndombe
COD,Democratic Republic of Congo,COD.681069,Kongo Central
COD,Democratic Republic of Congo,COD.681070,Equateur
COD,Democratic Republic of Congo,COD.681071,Mongala
COD,Democratic Republic of Congo,COD.681072,Nord-Ubangi
COD,Democratic Republic of Congo,COD.681073,Sud-Ubangi
COD,Democratic Republic of Congo,COD.681074,Tshuapa
COD,Democratic Republic of Congo,COD.681075,Kasaï
COD,Democratic Republic of Congo,COD.681076,Kasaï-Central
COD,Democratic Republic of Congo,COD.681077,Lomami
COD,Democratic Republic of Congo,COD.681078,Sankuru
COD,Democratic Republic of Congo,COD.681079,Kasaï-Oriental
COD,Democratic Republic of Congo,COD.681080,Haut-Katanga
COD,Democratic Republic of Congo,COD.681081,Haut-Lomami
COD,Democratic Republic of Congo,COD.681082,Lualaba
COD,Democratic Republic of Congo,COD.681083,Tanganyka
COD,Democratic Republic of Congo,COD.681084,Kinshasa
COD,Democratic Republic of Congo,COD.681085,Maniema
COD,Democratic Republic of Congo,COD.681086,Nord-Kivu
COD,Democratic Republic of Congo,COD.681087,Bas-Uélé
COD,Democratic Republic of Congo,COD.681088,Haut-Uélé
COD,Democratic Republic of Congo,COD.681089,Ituri
COD,Democratic Republic of Congo,COD.681090,Tshopo
COD,Democratic Republic of Congo,COD.681091,Sud-Kivu
COG,Congo,COG.59970,Bouenza
COG,Congo,COG.59190432,Brazzaville
COG,Congo,COG.59971,Cuvette
COG,Congo,COG.59972,Cuvette-Ouest
COG,Congo,COG.59190433,Kouilou
COG,Congo,COG.59974,Lekoumou
COG,Congo,COG.59975,Likouala
COG,Congo,COG.59976,Niari
COG,Congo,COG.59977,Plateaux
COG,Congo,COG.59190434,Point-Noire
COG,Congo,COG.59190431,Pool
COG,Congo,COG.59979,Sangha
COM,Comoros,COM.58967,Anjouan
COM,Comoros,COM.58968,Moheli
COM,Comoros,COM.58969,Ngazidja
CPV,Cabo Verde,CPV.47838,Boa Vista
CPV,Cabo Verde,CPV.47839,Brava
CPV,Cabo Verde,CPV.47840,Cima
CPV,Cabo Verde,CPV.47841,Fogo
CPV,Cabo Verde,CPV.47842,Ilheu Branco
CPV,Cabo Verde,CPV.47843,Ilheu Raso
CPV,Cabo Verde,CPV.47844,Maio
CPV,Cabo Verde,CPV.47845,Rombo
CPV,Cabo Verde,CPV.47846,Sal
CPV,Cabo Verde,CPV.47847,Santa Luzia
CPV,Cabo Verde,CPV.47848,Santiago
CPV,Cabo Verde,CPV.47849,Santo Antao
CPV,Cabo Verde,CPV.47850,Sao Nicolau
CPV,Cabo Verde,CPV.47851,Sao Vicente
CRI,Costa Rica,CRI.61981,Alajuela
CRI,Costa Rica,CRI.61982,Cartago
CRI,Costa Rica,CRI.61983,Guanacaste
CRI,Costa Rica,CRI.61984,Heredia
CRI,Costa Rica,CRI.61985,Limon
CRI,Costa Rica,CRI.61986,Puntarenas
CRI,Costa Rica,CRI.61987,San Jose
CUB,Cuba,CUB.631009,Camaguey
CUB,Cuba,CUB.631010,Ciego De Avila
CUB,Cuba,CUB.631011,Cienfuegos
CUB,Cuba,CUB.631012,Ciudad De La Habana
CUB,Cuba,CUB.631013,Granma
CUB,Cuba,CUB.631014,Guantanamo
CUB,Cuba,CUB.631015,Holguin
CUB,Cuba,CUB.631016,Isla De La Juventud
CUB,Cuba,CUB.631017,La Habana
CUB,Cuba,CUB.631018,Las Tunas
CUB,Cuba,CUB.631019,Matanzas
CUB,Cuba,CUB.631020,Pinar Del Rio
CUB,Cuba,CUB.631021,Sancti Spiritus
CUB,Cuba,CUB.631022,Santiago De Cuba
CUB,Cuba,CUB.631023,Villa Clara
CYP,Cyprus,CYP.6475403,Famagusta
CYP,Cyprus,CYP.6475401,Girne (Kyrenia)
CYP,Cyprus,CYP.6475404,Larnaca
CYP,Cyprus,CYP.6475405,Limassol
CYP,Cyprus,CYP.6475406,Nicosia
CYP,Cyprus,CYP.6475407,Paphos
CZE,Czech Republic,CZE.651030,Jihocesky
CZE,Czech Republic,CZE.651031,Jihomoravsky
CZE,Czech Republic,CZE.651032,Praha
CZE,Czech Republic,CZE.651033,Severocesky
CZE,Czech Republic,CZE.651034,Severomoravsky
CZE,Czech Republic,CZE.651035,Stredocesky
CZE,Czech Republic,CZE.651036,Vychodocesky
CZE,Czech Republic,CZE.651037,Zapadocesky
DEU,Germany,DEU.931308,Baden-Wuerttemberg
DEU,Germany,DEU.931309,Bayern
DEU,Germany,DEU.931310,Berlin
DEU,Germany,DEU.931311,Brandenburg
DEU,Germany,DEU.931312,Bremen
DEU,Germany,DEU.931313,Hamburg
DEU,Germany,DEU.931314,Hessen
DEU,Germany,DEU.931315,Mecklenburg-Vorpommern
DEU,Germany,DEU.931316,Niedersachsen
DEU,Germany,DEU.931317,Nordrhein-Westfalen
